file,api
AL65_DB05DF0498B59B42A8E493CF3C10C578,"GetVersionExA,FreeLibrary,GetWindowsDirectoryA,GetComputerNameA,GetLocalTime,GlobalMemoryStatus,GetVolumeInformationA,FindVolumeClose,OpenProcess,CreateToolhelp32Snapshot,Module32First,SetLastError,GetModuleFileNameA,GetCurrentProcess,FlushConsoleInputBuffer,GetCurrentProcessId,MultiByteToWideChar,GetStdHandle,GetFileType,GetVersion,GetModuleHandleA,GetCurrentThreadId,lstrcpyA,CreateMutexA,ReleaseMutex,GetSystemTime,GetTickCount,LocalAlloc,LocalFree,Heap32ListFirst,Thread32Next,Heap32ListNext,Process32Next,Process32First,VirtualFreeEx,TerminateProcess,Module32Next,Thread32First,Toolhelp32ReadProcessMemory,SystemTimeToFileTime,CompareFileTime,ExpandEnvironmentStringsA,ResetEvent,RemoveDirectoryA,GetLastError,GetFileAttributesExA,SetErrorMode,GetDriveTypeA,GetDiskFreeSpaceExA,CreateDirectoryA,CreateFileA,FindFirstFileA,FindClose,FindNextFileA,SetFileAttributesA,MoveFileA,GetFileAttributesA,QueryPerformanceFrequency,QueryPerformanceCounter,PeekNamedPipe,ReadFile,WriteFile,SetEvent,CreateEventA,WaitForSingleObject,DeleteFileA,Sleep,CopyFileA,LoadLibraryA,GetProcAddress,GetSystemDirectoryA,GetStartupInfoA,CloseHandle,CreateProcessA,FindFirstVolumeA,AdjustTokenPrivileges,LookupPrivilegeValueA,DeleteService,StartServiceA,QueryServiceStatus,ChangeServiceConfig2A,LockServiceDatabase,UnlockServiceDatabase,ChangeServiceConfigA,OpenServiceA,QueryServiceConfigA,QueryServiceConfig2A,CloseServiceHandle,RegSaveKeyA,RegDeleteKeyA,RegDeleteValueA,RegCreateKeyExA,RegSetValueExA,RegQueryInfoKeyA,RegEnumKeyExA,RegEnumValueA,OpenProcessToken,GetTokenInformation,LookupAccountSidA,CryptAcquireContextA,CryptCreateHash,CryptHashData,CryptDeriveKey,CryptDestroyHash,CryptDecrypt,CryptEncrypt,RegOpenKeyExA,RegQueryValueExA,RegCloseKey,CreateServiceA,GetUserNameA,RevertToSelf,ImpersonateLoggedOnUser,DeregisterEventSource,ReportEventA,RegisterEventSourceA,RegCreateKeyA,SelectObject,GetStockObject,SelectPalette,RealizePalette,GetDIBits,DeleteObject,CreateCompatibleDC,CreateCompatibleBitmap,BitBlt,CreateDCA,GetDeviceCaps,DeleteDC,_errno,fprintf,_mbsrchr,_CxxThrowException,ftell,_mbscmp,malloc,_EH_prolog,__CxxFrameHandler,free,_beginthreadex,fopen,fread,fseek,fwrite,fclose,_mbsnbcat,fflush,fputc,_iob,signal,_getch,fputs,gmtime,_stat,fgets,_setmode,_wfopen,vfprintf,getenv,raise,_exit,realloc,time,_adjust_fdiv,_initterm,??1type_info@@UAE@XZ,??3@YAXPAX@Z,_fdopen,Netbios,tolower,isspace,isdigit,_strnicmp,_aulldiv,_aullrem,isxdigit,isupper,sscanf,_alloca_probe,strstr,atoi,_itoa,strcmp,strcat,memcpy,_allmul,_alldiv,memset,strncmp,strcpy,strlen,wcsstr,strtoul,qsort,_stricmp,_wcsnicmp,strncpy,memcmp,_vsnprintf,wcstombs,strncat,strchr,ceil,_ftol,_aullshr,sprintf,memmove,RtlUnwind,_chkstk,GetDC,ReleaseDC,GetProcessWindowStation,GetThreadDesktop,OpenWindowStationA,SetProcessWindowStation,GetUserObjectInformationW,GetDesktopWindow,SetCursorPos,OpenInputDesktop,GetUserObjectInformationA,OpenDesktopA,SetThreadDesktop,CloseDesktop,mouse_event,PostMessageA,wsprintfA,ExitWindowsEx,MessageBoxA,WSASetLastError,shutdown,inet_addr,gethostbyname,closesocket,htonl,htons,socket,connect,ntohl,select,WSACleanup,WSAStartup,send,recv,WSAGetLastError"
B98hX8E8622C393D7E832D39E620EAD5D3B49,"GetComputerNameA,GetLocalTime,GlobalMemoryStatus,GetVolumeInformationA,Thread32First,Thread32Next,CreateToolhelp32Snapshot,GetWindowsDirectoryA,FreeLibrary,FlushConsoleInputBuffer,GetCurrentProcessId,GetStdHandle,GetFileType,GetVersion,GetModuleHandleA,SetLastError,OpenProcess,Toolhelp32ReadProcessMemory,GetCurrentThreadId,lstrcpyA,GetSystemTime,SystemTimeToFileTime,CloseHandle,GetVersionExA,GetCurrentProcess,GetTickCount,LocalAlloc,LocalFree,Heap32ListFirst,Heap32ListNext,Process32Next,Process32First,VirtualAllocEx,VirtualFreeEx,TerminateProcess,Module32First,CompareFileTime,ExpandEnvironmentStringsA,LoadLibraryA,GetProcAddress,ResetEvent,RemoveDirectoryA,GetLastError,FindClose,GetFileAttributesExA,SetErrorMode,GetDriveTypeA,GetDiskFreeSpaceExA,CreateDirectoryA,CreateFileA,FindFirstFileA,FindNextFileA,SetFileAttributesA,MoveFileA,GetFileAttributesA,QueryPerformanceFrequency,QueryPerformanceCounter,PeekNamedPipe,ReadFile,WriteFile,SetEvent,CreateEventA,WaitForSingleObject,DeleteFileA,Sleep,CopyFileA,CreatePipe,GetSystemDirectoryA,GetStartupInfoA,CreateProcessA,Module32Next,DeleteService,QueryServiceStatus,ControlService,ChangeServiceConfig2A,LockServiceDatabase,UnlockServiceDatabase,ChangeServiceConfigA,EnumServicesStatusExA,OpenServiceA,QueryServiceConfigA,QueryServiceConfig2A,CloseServiceHandle,OpenSCManagerA,RegSaveKeyA,RegDeleteKeyA,RegDeleteValueA,RegCreateKeyExA,RegSetValueExA,RegQueryInfoKeyA,RegEnumKeyExA,RegEnumValueA,OpenProcessToken,GetTokenInformation,LookupAccountSidA,CryptAcquireContextA,CryptCreateHash,CryptHashData,CryptDeriveKey,CryptDestroyHash,CryptDecrypt,CryptEncrypt,RegOpenKeyExA,RegQueryValueExA,RegCloseKey,AdjustTokenPrivileges,LookupPrivilegeValueA,GetUserNameA,RevertToSelf,ImpersonateLoggedOnUser,DeregisterEventSource,ReportEventA,RegisterEventSourceA,StartServiceA,GetStockObject,SelectPalette,RealizePalette,GetDIBits,DeleteObject,CreateCompatibleDC,CreateCompatibleBitmap,SelectObject,BitBlt,CreateDCA,GetDeviceCaps,DeleteDC,_XcptFilter,strtoul,gmtime,sscanf,isupper,_stat,isxdigit,strchr,fgets,_setmode,getenv,memchr,isdigit,isspace,tolower,abort,_iob,signal,_getch,_mbsnbcat,strlen,fclose,fwrite,fseek,fread,fopen,_beginthreadex,strncmp,free,memset,malloc,__CxxFrameHandler,_EH_prolog,_except_handler3,_mbscmp,memcpy,strcat,strcpy,strcmp,_itoa,ftell,atoi,strstr,strncpy,??2@YAPAXI@Z,??3@YAXPAX@Z,memcmp,_vsnprintf,ceil,_ftol,_ui64toa,_mbsrchr,fprintf,_fdopen,_errno,sprintf,fflush,fputc,time,memmove,_exit,vfprintf,exit,_acmdln,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,__set_app_type,_controlfp,wcsstr,qsort,realloc,_stricmp,_wcsnicmp,fputs,Netbios,EnumProcessModules,GetModuleFileNameExA,ReleaseDC,CloseWindowStation,GetProcessWindowStation,GetThreadDesktop,OpenWindowStationA,SetProcessWindowStation,GetUserObjectInformationW,GetDesktopWindow,MessageBoxA,OpenInputDesktop,GetUserObjectInformationA,OpenDesktopA,SetThreadDesktop,CloseDesktop,SetCursorPos,mouse_event,keybd_event,PostMessageA,wsprintfA,ExitWindowsEx,GetDC,WSAStartup,WSACleanup,select,WSAGetLastError,ntohl,connect,socket,htons,htonl,gethostbyname,inet_addr,closesocket,shutdown,recv,WSASetLastError,send"
B07322743778B5868475DBE66EEDAC4F,"CloseHandle,WaitForSingleObject,CreateEventA,ExitThread,Sleep,GetComputerNameA,CreatePipe,DisconnectNamedPipe,TerminateProcess,WaitForMultipleObjects,TerminateThread,CreateThread,CreateProcessA,DuplicateHandle,GetCurrentProcess,ReadFile,PeekNamedPipe,SetEvent,WriteFile,GetStartupInfoA,GetModuleHandleA,_beginthread,_strnicmp,sprintf,atol,strchr,free,malloc,_exit,_XcptFilter,exit,_acmdln,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,__set_app_type,_except_handler3,_controlfp,_itoa,LoadStringA,htons,connect,socket,WSAStartup,recv,closesocket,inet_addr,send"
BVJ2D9FBF759F527AF373E34673DC3ACA462,"CloseHandle,WaitForSingleObject,CreateEventA,ExitThread,Sleep,GetComputerNameA,CreatePipe,DisconnectNamedPipe,TerminateProcess,WaitForMultipleObjects,TerminateThread,CreateThread,CreateProcessA,DuplicateHandle,GetCurrentProcess,ReadFile,PeekNamedPipe,SetEvent,WriteFile,SetProcessPriorityBoost,SetThreadPriority,GetCurrentThread,SetPriorityClass,lstrcatA,lstrcpyA,GetEnvironmentVariableA,GetShortPathNameA,GetModuleFileNameA,GetStartupInfoA,GetModuleHandleA,_controlfp,_beginthread,_strnicmp,sprintf,atol,strchr,free,malloc,_exit,_XcptFilter,exit,_acmdln,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,__set_app_type,_except_handler3,_itoa,ShellExecuteExA,SHChangeNotify,LoadStringA,htons,connect,socket,WSAStartup,send,inet_addr,recv,closesocket"
DS22_A670D13D4D014169C4080328B8FEB86,"CreateFileA,LocalAlloc,Sleep,CreateThread,CreateMutexA,CopyFileW,GetFileSize,CreateProcessA,GetEnvironmentVariableW,GetShortPathNameW,GetStartupInfoA,GetModuleHandleA,ReadFile,LocalFree,GetLastError,GetModuleFileNameW,CloseHandle,SendMessageA,FindWindowExA,RegQueryValueExA,RegCloseKey,RegSetValueExW,RegOpenKeyExA,SHGetSpecialFolderPathW,ShellExecuteW,_controlfp,_except_handler3,__set_app_type,memset,__CxxFrameHandler,strlen,sprintf,memcpy,strcpy,strcat,_mbsnbcpy,_mbsnbcmp,atol,_mbscmp,atoi,fclose,fwrite,fopen,strstr,wcslen,wcstombs,setlocale,wcscmp,wcscat,mbstowcs,wcsrchr,wcscpy,getenv,strcmp,time,free,__dllonexit,_onexit,_exit,_XcptFilter,exit,_acmdln,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,_strnicmp,HttpAddRequestHeadersA,HttpOpenRequestA,HttpEndRequestA,InternetWriteFile,HttpSendRequestA,InternetReadFile,HttpQueryInfoA,InternetAttemptConnect,InternetCloseHandle,InternetConnectA,InternetOpenA,HttpSendRequestExA,gethostbyname,inet_ntoa,WSAStartup,gethostname"
EEE99EC8AA67B05407C01094184C33D2B5A44,"CloseHandle,WaitForSingleObject,CreateEventA,ExitThread,Sleep,GetComputerNameA,CreatePipe,DisconnectNamedPipe,TerminateProcess,WaitForMultipleObjects,TerminateThread,CreateThread,CreateProcessA,DuplicateHandle,GetCurrentProcess,ReadFile,PeekNamedPipe,SetEvent,WriteFile,GetStartupInfoA,GetModuleHandleA,_beginthread,_strnicmp,sprintf,atol,strchr,free,malloc,_exit,_XcptFilter,exit,_acmdln,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,__set_app_type,_except_handler3,_controlfp,_itoa,LoadStringA,htons,connect,socket,WSAStartup,recv,closesocket,inet_addr,send"
F6655E39465C2FF5B016980D918EA028,"CloseHandle,WaitForSingleObject,CreateEventA,ExitThread,Sleep,GetComputerNameA,CreatePipe,DisconnectNamedPipe,TerminateProcess,WaitForMultipleObjects,TerminateThread,CreateThread,CreateProcessA,DuplicateHandle,GetCurrentProcess,ReadFile,PeekNamedPipe,SetEvent,WriteFile,GetStartupInfoA,GetModuleHandleA,_beginthread,_strnicmp,sprintf,atol,strchr,free,malloc,_exit,_XcptFilter,exit,_acmdln,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,__set_app_type,_except_handler3,_controlfp,_itoa,LoadStringA,htons,connect,socket,WSAStartup,recv,closesocket,inet_addr,send"
F8437E44748D2C3FCF84019766F4E6DC,"CloseHandle,WaitForSingleObject,CreateEventA,ExitThread,Sleep,GetComputerNameA,CreatePipe,DisconnectNamedPipe,TerminateProcess,WaitForMultipleObjects,TerminateThread,CreateThread,CreateProcessA,DuplicateHandle,GetCurrentProcess,ReadFile,PeekNamedPipe,SetEvent,WriteFile,SetProcessPriorityBoost,SetThreadPriority,GetCurrentThread,SetPriorityClass,lstrcatA,lstrcpyA,GetEnvironmentVariableA,GetShortPathNameA,GetModuleFileNameA,GetStartupInfoA,GetModuleHandleA,_controlfp,_beginthread,_strnicmp,sprintf,atol,strchr,free,malloc,_exit,_XcptFilter,exit,_acmdln,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,__set_app_type,_except_handler3,_itoa,ShellExecuteExA,SHChangeNotify,LoadStringA,htons,connect,socket,WSAStartup,send,inet_addr,recv,closesocket"
FGJKJJ1_2BA0D0083976A5C1E3315413CDCFFCD2,"CloseHandle,WaitForSingleObject,CreateEventA,ExitThread,Sleep,GetComputerNameA,CreatePipe,DisconnectNamedPipe,TerminateProcess,WaitForMultipleObjects,TerminateThread,CreateThread,CreateProcessA,DuplicateHandle,GetCurrentProcess,ReadFile,PeekNamedPipe,SetEvent,WriteFile,SetProcessPriorityBoost,SetThreadPriority,GetCurrentThread,SetPriorityClass,lstrcatA,lstrcpyA,GetEnvironmentVariableA,GetShortPathNameA,GetModuleFileNameA,GetStartupInfoA,GetModuleHandleA,_controlfp,_beginthread,_strnicmp,sprintf,atol,strchr,free,malloc,_exit,_XcptFilter,exit,_acmdln,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,__set_app_type,_except_handler3,_itoa,ShellExecuteExA,SHChangeNotify,LoadStringA,htons,connect,socket,WSAStartup,send,inet_addr,recv,closesocket"
FGTR43_EF8E0FB20E7228C7492CCDC59D87C690,"GlobalMemoryStatus,GetVolumeInformationA,Module32First,Module32Next,Thread32First,GetLocalTime,GetComputerNameA,FlushConsoleInputBuffer,GetCurrentProcessId,GetStdHandle,GetFileType,GetVersion,Thread32Next,CreateToolhelp32Snapshot,Process32First,Process32Next,OpenProcess,Toolhelp32ReadProcessMemory,GetCurrentThreadId,lstrcpyA,GetSystemTime,GetWindowsDirectoryA,FreeLibrary,GetVersionExA,SetLastError,GetModuleFileNameA,GetCurrentProcess,GetTickCount,LocalAlloc,LocalFree,VirtualAllocEx,VirtualFreeEx,TerminateProcess,Heap32ListFirst,SystemTimeToFileTime,CompareFileTime,ExpandEnvironmentStringsA,LoadLibraryA,GetProcAddress,ResetEvent,RemoveDirectoryA,GetLastError,FindClose,GetFileAttributesExA,SetErrorMode,GetDriveTypeA,GetDiskFreeSpaceExA,CreateDirectoryA,CreateFileA,FindFirstFileA,FindNextFileA,SetFileAttributesA,MoveFileA,GetFileAttributesA,QueryPerformanceFrequency,QueryPerformanceCounter,PeekNamedPipe,ReadFile,WriteFile,SetEvent,CreateEventA,WaitForSingleObject,DeleteFileA,Sleep,CopyFileA,CloseHandle,CreatePipe,GetSystemDirectoryA,GetStartupInfoA,CreateProcessA,Heap32ListNext,ChangeServiceConfig2A,DeleteService,StartServiceA,QueryServiceStatus,ControlService,LockServiceDatabase,UnlockServiceDatabase,ChangeServiceConfigA,EnumServicesStatusExA,OpenServiceA,QueryServiceConfigA,QueryServiceConfig2A,CloseServiceHandle,OpenSCManagerA,RegSaveKeyA,RegDeleteKeyA,RegDeleteValueA,RegCreateKeyExA,RegSetValueExA,RegQueryInfoKeyA,RegEnumKeyExA,RegEnumValueA,OpenProcessToken,GetTokenInformation,LookupAccountSidA,CryptAcquireContextA,CryptCreateHash,CryptHashData,CryptDeriveKey,CryptDestroyHash,CryptDecrypt,CryptEncrypt,RegOpenKeyExA,RegQueryValueExA,RegCloseKey,LookupPrivilegeValueA,RegisterServiceCtrlHandlerA,SetServiceStatus,RegCreateKeyA,CreateServiceA,GetUserNameA,RevertToSelf,ImpersonateLoggedOnUser,DeregisterEventSource,ReportEventA,RegisterEventSourceA,AdjustTokenPrivileges,GetStockObject,SelectPalette,RealizePalette,GetDIBits,DeleteObject,CreateCompatibleDC,CreateCompatibleBitmap,SelectObject,BitBlt,CreateDCA,GetDeviceCaps,DeleteDC,fflush,gmtime,sscanf,isupper,_stat,isxdigit,fgets,_setmode,getenv,memchr,isdigit,isspace,tolower,strcmp,abort,vfprintf,wcsstr,qsort,realloc,_iob,signal,_getch,fputs,_mbsnbcat,fclose,fwrite,fseek,fread,fopen,_beginthreadex,free,strncmp,malloc,__CxxFrameHandler,_except_handler3,_mbscmp,_itoa,ftell,atoi,strstr,strncpy,??2@YAPAXI@Z,??3@YAXPAX@Z,_vsnprintf,wcstombs,strncat,strchr,_CxxThrowException,ceil,_ftol,_ui64toa,_mbsrchr,fprintf,_fdopen,_errno,strcpy,strlen,sprintf,memcpy,_stricmp,memset,fputc,time,memmove,??1type_info@@UAE@XZ,_initterm,_adjust_fdiv,_wcsnicmp,strtoul,Netbios,GetModuleFileNameExA,EnumProcessModules,CloseWindowStation,GetProcessWindowStation,GetThreadDesktop,OpenWindowStationA,SetProcessWindowStation,GetUserObjectInformationW,GetDesktopWindow,MessageBoxA,GetUserObjectInformationA,OpenDesktopA,CloseDesktop,SetThreadDesktop,ReleaseDC,GetDC,SetCursorPos,mouse_event,keybd_event,PostMessageA,wsprintfA,ExitWindowsEx,OpenInputDesktop,recv,send,WSAStartup,WSACleanup,select,WSAGetLastError,ntohl,connect,socket,htons,htonl,gethostbyname,inet_addr,closesocket,shutdown,WSASetLastError"
FHHH6576C196385407B0F7F4B1B537D88983,"CloseHandle,WaitForSingleObject,CreateEventA,ExitThread,Sleep,GetComputerNameA,CreatePipe,DisconnectNamedPipe,TerminateProcess,WaitForMultipleObjects,TerminateThread,CreateThread,CreateProcessA,DuplicateHandle,GetCurrentProcess,ReadFile,PeekNamedPipe,SetEvent,WriteFile,SetProcessPriorityBoost,SetThreadPriority,GetCurrentThread,SetPriorityClass,lstrcatA,lstrcpyA,GetEnvironmentVariableA,GetShortPathNameA,GetModuleFileNameA,GetStartupInfoA,GetModuleHandleA,_controlfp,_beginthread,_strnicmp,sprintf,atol,strchr,free,malloc,_exit,_XcptFilter,exit,_acmdln,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,__set_app_type,_except_handler3,_itoa,ShellExecuteExA,SHChangeNotify,LoadStringA,htons,connect,socket,WSAStartup,send,inet_addr,recv,closesocket"
FTTR9EA3C16194CE354C244C1B74C46CD92E,"CloseHandle,WaitForSingleObject,CreateEventA,ExitThread,Sleep,GetComputerNameA,CreatePipe,DisconnectNamedPipe,TerminateProcess,WaitForMultipleObjects,TerminateThread,CreateThread,CreateProcessA,DuplicateHandle,GetCurrentProcess,ReadFile,PeekNamedPipe,SetEvent,WriteFile,GetStartupInfoA,GetModuleHandleA,_beginthread,_strnicmp,sprintf,atol,strchr,free,malloc,_exit,_XcptFilter,exit,_acmdln,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,__set_app_type,_except_handler3,_controlfp,_itoa,LoadStringA,htons,connect,socket,WSAStartup,recv,closesocket,inet_addr,send"
GBV66_8F259BB36E00D124963CFA9B86F502E,"CreateFileA,LocalAlloc,Sleep,CreateThread,CreateMutexA,CopyFileW,GetFileSize,CreateProcessA,GetEnvironmentVariableW,GetShortPathNameW,GetStartupInfoA,GetModuleHandleA,ReadFile,LocalFree,GetLastError,GetModuleFileNameW,CloseHandle,SendMessageA,FindWindowExA,RegQueryValueExA,RegCloseKey,RegSetValueExW,RegOpenKeyExA,SHGetSpecialFolderPathW,ShellExecuteW,_controlfp,_except_handler3,__set_app_type,memset,__CxxFrameHandler,strlen,sprintf,memcpy,strcpy,strcat,_mbsnbcpy,_mbsnbcmp,atol,_mbscmp,atoi,fclose,fwrite,fopen,strstr,wcslen,wcstombs,setlocale,wcscmp,wcscat,mbstowcs,wcsrchr,wcscpy,getenv,strcmp,time,free,__dllonexit,_onexit,_exit,_XcptFilter,exit,_acmdln,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,_strnicmp,HttpAddRequestHeadersA,HttpOpenRequestA,HttpEndRequestA,InternetWriteFile,HttpSendRequestA,InternetReadFile,HttpQueryInfoA,InternetAttemptConnect,InternetCloseHandle,InternetConnectA,InternetOpenA,HttpSendRequestExA,gethostbyname,inet_ntoa,WSAStartup,gethostname"
GFT4_7DDD3D72EAD03C7518F5D47650C8572,"GetModuleHandleA,GetWindowsDirectoryA,GetModuleFileNameA,CopyFileA,OutputDebugStringA,CreateProcessA,CreateMutexA,CreateThread,Sleep,LocalAlloc,CreateFileA,GetFileSize,ReadFile,LocalFree,GetLastError,GetStartupInfoA,CloseHandle,SendMessageA,FindWindowExA,OpenSCManagerA,CreateServiceA,ChangeServiceConfig2A,OpenServiceA,CloseServiceHandle,StartServiceA,QueryServiceStatus,RegisterServiceCtrlHandlerA,SetServiceStatus,StartServiceCtrlDispatcherA,RegOpenKeyExA,RegQueryValueExA,RegCloseKey,_controlfp,memset,__CxxFrameHandler,strlen,sprintf,memcpy,strcpy,strcat,_mbsnbcpy,_mbsnbcmp,atol,_mbscmp,atoi,fclose,fwrite,fopen,strstr,getenv,strcmp,time,printf,free,__dllonexit,_onexit,_exit,_XcptFilter,exit,_acmdln,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,__set_app_type,_except_handler3,_strnicmp,HttpAddRequestHeadersA,HttpOpenRequestA,HttpEndRequestA,InternetWriteFile,HttpSendRequestExA,InternetReadFile,HttpSendRequestA,InternetCloseHandle,InternetOpenA,InternetAttemptConnect,InternetConnectA,HttpQueryInfoA,gethostbyname,inet_ntoa,WSAStartup,gethostname"
HJGQDD892986B2249B5214639ECC8AC0223,"CloseHandle,WaitForSingleObject,CreateEventA,ExitThread,Sleep,GetComputerNameA,CreatePipe,DisconnectNamedPipe,TerminateProcess,WaitForMultipleObjects,TerminateThread,CreateThread,CreateProcessA,DuplicateHandle,GetCurrentProcess,ReadFile,PeekNamedPipe,SetEvent,WriteFile,SetProcessPriorityBoost,SetThreadPriority,GetCurrentThread,SetPriorityClass,lstrcatA,lstrcpyA,GetEnvironmentVariableA,GetShortPathNameA,GetModuleFileNameA,GetStartupInfoA,GetModuleHandleA,_controlfp,_beginthread,_strnicmp,sprintf,atol,strchr,free,malloc,_exit,_XcptFilter,exit,_acmdln,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,__set_app_type,_except_handler3,_itoa,ShellExecuteExA,SHChangeNotify,LoadStringA,htons,connect,socket,WSAStartup,send,inet_addr,recv,closesocket"
JH78C0A33A1B472A8C16123FD696A5CE5EBB,"CloseHandle,WaitForSingleObject,CreateEventA,ExitThread,Sleep,GetComputerNameA,CreatePipe,DisconnectNamedPipe,TerminateProcess,WaitForMultipleObjects,TerminateThread,CreateThread,CreateProcessA,DuplicateHandle,GetCurrentProcess,ReadFile,PeekNamedPipe,SetEvent,WriteFile,SetProcessPriorityBoost,SetThreadPriority,GetCurrentThread,SetPriorityClass,lstrcatA,lstrcpyA,GetEnvironmentVariableA,GetShortPathNameA,GetModuleFileNameA,GetStartupInfoA,GetModuleHandleA,_controlfp,_beginthread,_strnicmp,sprintf,atol,strchr,free,malloc,_exit,_XcptFilter,exit,_acmdln,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,__set_app_type,_except_handler3,_itoa,ShellExecuteExA,SHChangeNotify,LoadStringA,htons,connect,socket,WSAStartup,send,inet_addr,recv,closesocket"
JKK8CA6FE7A1315AF5AFEAC2961460A80569,"CloseHandle,WaitForSingleObject,CreateEventA,ExitThread,Sleep,GetComputerNameA,CreatePipe,DisconnectNamedPipe,TerminateProcess,WaitForMultipleObjects,TerminateThread,CreateThread,CreateProcessA,DuplicateHandle,GetCurrentProcess,ReadFile,PeekNamedPipe,SetEvent,WriteFile,SetProcessPriorityBoost,SetThreadPriority,GetCurrentThread,SetPriorityClass,lstrcatA,lstrcpyA,GetEnvironmentVariableA,GetShortPathNameA,GetModuleFileNameA,GetStartupInfoA,GetModuleHandleA,_controlfp,_beginthread,_strnicmp,sprintf,atol,strchr,free,malloc,_exit,_XcptFilter,exit,_acmdln,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,__set_app_type,_except_handler3,_itoa,ShellExecuteExA,SHChangeNotify,LoadStringA,htons,connect,socket,WSAStartup,send,inet_addr,recv,closesocket"
K99_C3A9A7B026BFE0E55FF219FD6AA7D94,"CreateFileA,LocalAlloc,Sleep,CreateThread,CreateMutexA,CopyFileW,GetFileSize,CreateProcessA,GetEnvironmentVariableW,GetShortPathNameW,GetStartupInfoA,GetModuleHandleA,ReadFile,LocalFree,GetLastError,GetModuleFileNameW,CloseHandle,SendMessageA,FindWindowExA,RegQueryValueExA,RegCloseKey,RegSetValueExW,RegOpenKeyExA,SHGetSpecialFolderPathW,ShellExecuteW,_controlfp,_except_handler3,__set_app_type,memset,__CxxFrameHandler,strlen,sprintf,memcpy,strcpy,strcat,_mbsnbcpy,_mbsnbcmp,atol,_mbscmp,atoi,fclose,fwrite,fopen,strstr,wcslen,wcstombs,setlocale,wcscmp,wcscat,mbstowcs,wcsrchr,wcscpy,getenv,strcmp,time,free,__dllonexit,_onexit,_exit,_XcptFilter,exit,_acmdln,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,_strnicmp,HttpAddRequestHeadersA,HttpOpenRequestA,HttpEndRequestA,InternetWriteFile,HttpSendRequestA,InternetReadFile,HttpQueryInfoA,InternetAttemptConnect,InternetCloseHandle,InternetConnectA,InternetOpenA,HttpSendRequestExA,gethostbyname,inet_ntoa,WSAStartup,gethostname"
KLp90_6D5C8FC4B14559F73B6136D85B94198,"CreateFileA,LocalAlloc,Sleep,CreateThread,CreateMutexA,CopyFileW,GetFileSize,CreateProcessA,GetEnvironmentVariableW,GetShortPathNameW,GetStartupInfoA,GetModuleHandleA,ReadFile,LocalFree,GetLastError,GetModuleFileNameW,CloseHandle,SendMessageA,FindWindowExA,RegQueryValueExA,RegCloseKey,RegSetValueExW,RegOpenKeyExA,SHGetSpecialFolderPathW,ShellExecuteW,_controlfp,_except_handler3,__set_app_type,memset,__CxxFrameHandler,strlen,sprintf,memcpy,strcpy,strcat,_mbsnbcpy,_mbsnbcmp,atol,_mbscmp,atoi,fclose,fwrite,fopen,strstr,wcslen,wcstombs,setlocale,wcscmp,wcscat,mbstowcs,wcsrchr,wcscpy,getenv,strcmp,time,free,__dllonexit,_onexit,_exit,_XcptFilter,exit,_acmdln,__getmainargs,_initterm,__setusermatherr,_adjust_fdiv,__p__commode,__p__fmode,_strnicmp,HttpAddRequestHeadersA,HttpOpenRequestA,HttpEndRequestA,InternetWriteFile,HttpSendRequestA,InternetReadFile,HttpQueryInfoA,InternetAttemptConnect,InternetCloseHandle,InternetConnectA,InternetOpenA,HttpSendRequestExA,gethostbyname,inet_ntoa,WSAStartup,gethostname"
